player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
198946,https://sofifa.com/player/198946/danilo-dambrosio/160002,16,2,9/21/15,D. D'Ambrosio,Danilo D'Ambrosio,"RB, LB, RM, LM",75,76,3800000,60000,26,9/9/88,180,75,44,Inter,31,Serie A,1,RES,33,,1/30/14,2018,27,Italy,,,,Right,3,2,1,High/Medium,Normal (170-185),No,,,,79,56,63,71,74,76,75,48,60,66,54,70,64,52,62,70,79,79,75,72,70,73,75,83,73,58,76,73,62,50,50,,77,77,76,9,10,15,13,15,,65,65,65,67,65,65,65,67,64,64,64,68,66,66,66,68,75,71,71,71,75,75,73,73,73,75,19
1178,https://sofifa.com/player/1178/paolo-cannavaro/160002,16,2,9/21/15,P. Cannavaro,Paolo Cannavaro,CB,75,75,1300000,25000,34,6/26/81,185,83,111974,Sassuolo,31,Serie A,1,RCB,28,,7/1/14,2017,27,Italy,,,,Right,3,2,2,Low/High,Normal (185+),No,,,Long Passer (AI),43,44,52,52,78,70,39,30,78,62,33,45,24,24,68,60,34,51,60,68,50,72,80,49,76,51,78,80,35,50,47,,77,78,76,14,8,5,14,5,,53,53,53,48,50,50,50,48,52,52,52,49,58,58,58,49,62,69,69,69,62,65,75,75,75,65,16
7647,https://sofifa.com/player/7647/dario-dainelli/160002,16,2,9/21/15,D. Dainelli,Dario Dainelli,CB,75,75,,20000,36,6/9/79,191,78,192,Chievo,31,Serie B,1,SUB,3,,8/1/12,2016,27,Italy,,,,Right,3,2,2,Low/High,Lean (185+),No,,,"Long Passer (AI), Power Header",34,33,43,48,80,67,28,22,76,56,19,46,40,31,64,56,34,34,34,69,34,69,74,34,82,30,71,85,16,25,30,,80,80,72,6,12,14,13,10,,46,46,46,39,42,42,42,39,42,42,42,42,51,51,51,42,58,67,67,67,58,61,75,75,75,61,17
10863,https://sofifa.com/player/10863/enzo-maresca/160002,16,2,9/21/15,E. Maresca,Enzo Maresca,"CM, CDM",75,75,1400000,25000,35,2/10/80,180,77,1843,Palermo,31,Serie B,1,SUB,25,,1/15/14,2016,27,Italy,,,,Right,4,3,2,Low/Low,Normal (170-185),No,,,Playmaker (AI),39,59,79,70,64,62,71,43,65,81,67,69,73,79,81,78,44,34,54,73,70,73,32,55,66,75,69,69,71,81,70,,57,67,65,10,11,12,8,12,,64,64,64,66,68,68,68,66,71,71,71,67,75,75,75,67,66,71,71,71,66,64,65,65,65,64,17
26709,https://sofifa.com/player/26709/rafael-marquez/160002,16,2,9/21/15,R. Márquez,Rafael Márquez Álvarez,CB,75,75,,25000,36,2/13/79,185,83,206,Hellas Verona,31,Serie A,1,RCB,4,,8/4/14,2016,83,Mexico,1386,CB,4,Right,3,2,3,Medium/Medium,Normal (170-185),Yes,,,"Dives Into Tackles (AI), Leadership, Long Passer (AI), Power Header",34,48,58,50,79,65,51,30,72,61,35,44,69,71,61,61,34,34,34,61,64,70,78,34,76,69,71,79,31,51,63,,79,81,77,15,10,9,7,12,,50+1,50+1,50+1,47+1,49+1,49+1,49+1,47+1,50+1,50+1,50+1,48+1,57+1,57+1,57+1,48+1,61+1,67+1,67+1,67+1,61+1,63+1,74+1,74+1,74+1,63+1,16+1
34079,https://sofifa.com/player/34079/ashley-cole/160002,16,2,9/21/15,A. Cole,Ashley Cole,LB,75,75,1200000,45000,34,12/20/80,176,66,52,Roma,31,Serie A,1,RES,34,,7/7/14,2016,14,England,,,,Left,2,3,3,High/Medium,Normal (170-185),Yes,,,Avoids Using Weaker Foot,71,48,67,71,73,70,75,30,67,73,57,68,68,46,74,74,74,69,77,70,76,70,74,78,66,56,70,73,58,49,67,,72,74,79,14,7,14,6,6,,61+1,61+1,61+1,64+1,62+1,62+1,62+1,64+1,64+1,64+1,64+1,67+1,67+1,67+1,67+1,67+1,74+1,72+1,72+1,72+1,74+1,74+1,72+1,72+1,72+1,74+1,15+1
51101,https://sofifa.com/player/51101/maurizio-domizzi/160002,16,2,9/21/15,M. Domizzi,Maurizio Domizzi,CB,75,75,700000,25000,35,6/28/80,185,81,55,Udinese,31,Serie A,1,SUB,11,,8/1/08,2016,27,Italy,,,,Left,3,2,2,High/High,Stocky (185+),No,,,"Long Throw-in, Power Free-Kick, Leadership, Long Passer (AI), Power Header, Team Player",45,51,46,47,80,72,36,35,73,51,45,41,44,65,56,51,33,55,45,69,55,77,72,55,78,61,79,81,33,37,67,,81,81,77,8,9,12,6,10,,52,52,52,44,47,47,47,44,46,46,46,45,53,53,53,45,61,67,67,67,61,65,75,75,75,65,15
102056,https://sofifa.com/player/102056/simone-padoin/160002,16,2,9/21/15,S. Padoin,Simone Padoin,"LB, RM, CM",75,75,2600000,50000,31,3/18/84,179,73,45,Juventus,31,Serie A,1,RES,20,,1/1/12,2016,27,Italy,,,,Right,4,3,2,Medium/Medium,Normal (170-185),No,,,Early Crosser,73,63,75,76,75,68,76,50,60,77,63,76,76,68,75,75,77,69,75,76,75,75,69,69,65,73,72,75,73,74,72,,76,77,78,5,4,5,5,4,,68,68,68,72,72,72,72,72,73,73,73,73,74,74,74,73,75,75,75,75,75,75,73,73,73,75,12
105866,https://sofifa.com/player/105866/cesare-bovo/160002,16,2,9/21/15,C. Bovo,Cesare Bovo,CB,75,75,2400000,35000,32,1/14/83,181,79,54,Torino,31,Serie A,1,RCB,5,,7/9/13,2016,27,Italy,,,,Right,3,2,2,Medium/Medium,Normal (170-185),No,,,"Power Free-Kick, Long Shot Taker (AI)",55,47,54,55,78,70,35,23,68,65,30,45,81,68,65,65,55,55,65,71,55,80,69,55,77,77,73,79,33,34,41,,79,79,77,9,10,10,7,14,,54,54,54,50,52,52,52,50,53,53,53,50,59,59,59,50,64,70,70,70,64,67,75,75,75,67,17
113045,https://sofifa.com/player/113045/mauricio-pinilla/160002,16,2,9/21/15,M. Pinilla,Mauricio Ricardo Pinilla Ferreira,ST,75,75,3600000,40000,31,2/4/84,187,78,39,Atalanta,31,Serie A,1,SUB,51,,8/17/15,2017,55,Chile,111459,SUB,9,Right,3,3,2,High/Medium,Normal (185+),No,,,"Power Free-Kick, Power Header",71,75,58,72,27,76,51,78,78,65,81,68,68,72,45,74,68,74,86,76,60,78,91,66,78,62,78,28,81,55,76,,14,26,18,4,4,4,4,4,,75,75,75,70,72,72,72,70,69,69,69,67,61,61,61,67,50,49,49,49,50,47,47,47,47,47,12
137199,https://sofifa.com/player/137199/franco-brienza/160002,16,2,9/21/15,F. Brienza,Franco Brienza,"CAM, CF",75,75,475000,25000,36,3/19/79,168,68,189,Bologna,31,Serie A,1,CAM,23,,7/24/15,2016,27,Italy,,,,Left,4,3,2,Medium/Low,Normal (170-),No,,,"Long Passer (AI), Long Shot Taker (AI), Technical Dribbler (AI)",65,72,74,79,34,48,72,66,34,75,75,78,80,74,67,83,69,61,73,73,90,77,50,50,44,78,55,41,74,76,79,,29,37,29,7,10,6,9,5,,68,68,68,74,74,74,74,74,75,75,75,73,70,70,70,73,56,55,55,55,56,52,44,44,44,52,15
137380,https://sofifa.com/player/137380/mattia-cassani/160002,16,2,9/21/15,M. Cassani,Mattia Cassani,"RB, CB",75,75,2600000,35000,31,8/26/83,184,75,1837,Sampdoria,31,Serie B,1,RES,5,,7/1/15,2016,27,Italy,,,,Right,3,2,2,Medium/Medium,Normal (170-185),No,,,,72,57,68,68,74,73,78,45,68,74,60,65,67,53,72,74,69,75,65,73,59,70,67,79,69,68,76,73,66,50,59,,72,77,76,15,9,9,8,10,,65,65,65,67,66,66,66,67,66,66,66,69,69,69,69,69,75,73,73,73,75,75,73,73,73,75,17
137406,https://sofifa.com/player/137406/daniele-croce/160002,16,2,9/21/15,D. Croce,Daniele Croce,CM,75,75,3100000,30000,32,9/9/82,172,68,1746,Empoli,31,Serie A,1,LCM,11,,7/3/12,2016,27,Italy,,,,Right,3,3,1,High/Medium,Normal (170-185),No,,,Injury Free,76,59,74,75,67,72,69,51,50,79,51,73,61,59,77,77,76,76,76,77,78,70,76,78,66,67,77,71,67,77,60,,63,73,73,12,12,6,8,13,,66,66,66,72,71,71,71,72,73,73,73,73,75,75,75,73,74,74,74,74,74,72,69,69,69,72,18
137410,https://sofifa.com/player/137410/daniele-gastaldello/160002,16,2,9/21/15,D. Gastaldello,Daniele Gastaldello,CB,75,75,2400000,35000,32,6/25/83,185,77,189,Bologna,31,Serie A,1,SUB,28,,2/2/15,2018,27,Italy,,,,Right,3,2,2,High/Medium,Lean (185+),No,,,Power Header,54,38,49,50,77,76,35,35,81,62,23,43,37,23,54,58,52,55,46,70,57,49,82,66,79,39,77,76,30,46,41,,78,77,75,6,8,8,5,10,,51,51,51,47,49,49,49,47,50,50,50,50,56,56,56,50,63,68,68,68,63,66,75,75,75,66,14
137506,https://sofifa.com/player/137506/goran-pandev/160002,16,2,9/21/15,G. Pandev,Goran Pandev,"CAM, ST",75,75,3500000,50000,31,7/27/83,184,75,110556,Genoa,31,Serie A,1,ST,21,,7/7/15,2017,19,North Macedonia,,,,Left,3,3,2,Medium/Low,Normal (170-185),No,,,"Diver, Finesse Shot, Technical Dribbler (AI)",65,73,71,80,38,60,69,71,70,74,78,83,85,69,65,83,66,65,63,69,72,76,72,60,62,74,52,39,79,71,72,,25,40,35,10,14,10,6,15,,74,74,74,74,75,75,75,74,75,75,75,73,70,70,70,73,57,56,56,56,57,54,50,50,50,54,18
138918,https://sofifa.com/player/138918/luca-rigoni/160002,16,2,9/21/15,L. Rigoni,Luca Rigoni,"CM, CDM",75,75,3600000,35000,30,12/7/84,185,76,1843,Palermo,31,Serie B,1,RCM,27,,7/26/14,2017,27,Italy,,,,Right,3,2,2,Medium/High,Lean (185+),No,,,Injury Free,64,67,72,69,73,76,65,61,69,77,60,67,49,59,77,75,64,64,62,75,58,79,72,80,72,75,83,77,69,75,51,,69,75,75,15,10,14,11,6,,70,70,70,69,71,71,71,69,72,72,72,71,75,75,75,71,73,76-1,76-1,76-1,73,73,74,74,74,73,18
138920,https://sofifa.com/player/138920/roberto-vitiello/160002,16,2,9/21/15,R. Vitiello,Roberto Vitiello,"CB, RB",75,75,2400000,30000,32,5/8/83,176,70,1843,Palermo,31,Serie B,1,RCB,2,,1/7/14,2017,27,Italy,,,,Right,3,2,1,Low/High,Normal (170-185),No,,,,66,47,58,64,79,62,61,47,67,66,48,61,43,32,61,63,68,64,69,73,72,53,68,34,68,44,79,77,47,48,34,,81,81,80,9,7,6,6,6,,58,58,58,59,58,58,58,59,59,59,59,59,60,60,60,59,67,69,69,69,67,69,75,75,75,69,14
140082,https://sofifa.com/player/140082/rafael-pinheiro-andrade-bittencourt/160002,16,2,9/21/15,Rafael,Rafael de Andrade Bittencourt Pinheiro,GK,75,75,2900000,20000,33,3/3/82,187,80,206,Hellas Verona,31,Serie A,1,GK,1,,7/1/07,2016,54,Brazil,,,,Left,3,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,13,11,10,25,10,13,11,12,24,23,43,31,31,72,23,21,63,41,49,14,31,10,12,45,22,,17,19,17,77,73,59,75,79,36,23,23,23,25,26,26,26,25,28,28,28,27,29,29,29,27,26,27,27,27,26,25,25,25,25,25,75
149064,https://sofifa.com/player/149064/cristian-molinaro/160002,16,2,9/21/15,C. Molinaro,Cristian Molinaro,"LWB, LM",75,75,2600000,35000,31,7/30/83,182,82,54,Torino,31,Serie A,1,LWB,3,,7/2/14,2016,27,Italy,,,,Left,2,3,2,High/High,Normal (170-185),No,,,"Avoids Using Weaker Foot, Early Crosser",79,50,69,71,73,77,77,33,64,73,53,73,77,44,69,69,75,83,69,73,72,69,75,78,76,59,77,75,67,57,63,,71,75,77,9,7,10,14,8,,63,63,63,67,66,66,66,67,66,66,66,70,69,69,69,70,75,73,73,73,75,75,74,74,74,75,17
149147,https://sofifa.com/player/149147/guglielmo-stendardo/160002,16,2,9/21/15,G. Stendardo,Guglielmo Stendardo,CB,75,75,1300000,25000,34,5/6/81,190,89,39,Atalanta,31,Serie A,1,RCB,2,,1/1/12,2017,27,Italy,,,,Right,3,2,2,Low/High,Normal (185+),No,,#Strength,Power Header,34,36,38,35,80,72,18,20,78,54,19,29,25,23,54,42,34,34,29,59,32,72,55,34,89,36,81,80,29,24,54,,81,81,78,11,9,9,5,6,,45,45,45,34,38,38,38,34,37,37,37,36,46,46,46,36,54,64,64,64,54,59,75,75,75,59,13
149568,https://sofifa.com/player/149568/amauri-carvalho-de-oliv/160002,16,2,9/21/15,Amauri,Amauri Carvalho de Oliveira,ST,75,75,1600000,25000,35,6/3/80,186,83,54,Torino,31,Serie A,1,SUB,22,,9/2/14,2016,27,Italy,,,,Right,4,3,2,High/Medium,Normal (185+),Yes,,,"Flair, Power Header, Technical Dribbler (AI)",45,71,63,75,26,72,56,77,86,73,75,79,68,54,41,81,33,55,54,73,48,77,90,54,84,51,61,21,79,69,70,,15,21,21,6,9,6,5,9,,75,75,75,69,73,73,73,69,70,70,70,67,63,63,63,67,47,48,48,48,47,44,46,46,46,44,14
156988,https://sofifa.com/player/156988/antonio-nocerino/160002,16,2,9/21/15,A. Nocerino,Antonio Nocerino,"CM, CDM",75,75,3600000,50000,30,4/9/85,175,75,47,Milan,31,Serie A,1,RES,23,,8/1/11,2016,27,Italy,,,,Right,3,2,2,High/High,Normal (170-185),Yes,,#Engine,"Dives Into Tackles (AI), Long Shot Taker (AI)",75,72,73,75,73,80,72,65,67,77,74,73,67,60,74,75,76,74,78,76,82,80,75,87,75,78,85,74,75,72,74,,71,74,80,5,15,14,6,7,,73,73,73,74,74,74,74,74,74,74,74,74,75,75,75,74,76-1,76-1,76-1,76-1,76-1,76-1,75,75,75,76-1,16
161999,https://sofifa.com/player/161999/abdoulay-konko/160002,16,2,9/21/15,A. Konko,Abdoulay Konko,RB,75,75,2600000,45000,31,3/9/84,184,71,46,Lazio,31,Serie A,1,SUB,13,,7/1/11,2016,18,France,,,,Right,4,2,2,Medium/Medium,Lean (170-185),No,,,Injury Prone,79,60,71,78,73,75,75,50,66,78,65,79,72,57,74,77,79,79,79,76,72,74,76,69,75,69,80,77,68,57,50,,70,75,74,12,15,10,11,14,,69,69,69,72,71,71,71,72,72,72,72,73,72,72,72,73,75,75,75,75,75,75,74,74,74,75,20
168799,https://sofifa.com/player/168799/boukary-drame/160002,16,2,9/21/15,B. Dramé,Boukary Dramé,"LB, LM",75,75,3000000,35000,29,7/22/85,181,74,39,Atalanta,31,Serie A,1,LB,93,,7/1/14,2017,136,Senegal,,,,Left,3,2,2,High/High,Lean (170-185),No,,,Speed Dribbler (AI),81,53,64,73,72,78,77,32,56,68,59,72,65,51,58,71,78,84,82,73,74,77,82,84,74,70,77,69,65,49,55,,71,78,81,5,7,8,6,8,,63,63,63,67,65,65,65,67,65,65,65,68,66,66,66,68,75,71,71,71,75,75,73,73,73,75,14
169281,https://sofifa.com/player/169281/serge-gakpe/160002,16,2,9/21/15,S. Gakpé,Serge Gakpé,"RM, LM, ST",75,75,3900000,60000,28,5/7/87,176,68,110556,Genoa,31,Serie A,1,LW,13,,7/1/15,2019,144,Togo,,,,Right,3,3,2,High/Medium,Lean (170-185),No,,"#Speedster, #Acrobat",Speed Dribbler (AI),91,74,68,78,28,61,73,70,72,73,64,78,64,58,57,75,93,90,91,68,81,82,70,73,62,77,41,31,78,68,69,,21,21,24,16,15,11,12,6,,75,75,75,77-2,76-1,76-1,76-1,77-2,75,75,75,75,66,66,66,75,57,50,50,50,57,53,43,43,43,53,18
172862,https://sofifa.com/player/172862/niklas-moisander/160002,16,2,9/21/15,N. Moisander,Niklas Moisander,CB,75,75,3100000,35000,29,9/29/85,183,77,1837,Sampdoria,31,Serie B,1,LCB,4,,7/1/15,2018,17,Finland,1334,SUB,3,Left,5,2,2,High/Medium,Normal (170-185),No,,,Long Passer (AI),63,49,68,71,76,73,53,37,77,77,40,68,56,45,77,77,65,62,66,75,66,68,76,69,74,57,74,72,60,69,41,,77,77,76,11,9,14,15,7,,63,63,63,64,66,66,66,64,68,68,68,67,72,72,72,67,71,75,75,75,71,72,75,75,75,72,18
172882,https://sofifa.com/player/172882/panagiotis-kone/160002,16,2,9/21/15,P. Kone,Panagiotis Giorgios Kone,"CAM, CF, CM",75,75,4200000,45000,27,7/26/87,184,75,55,Udinese,31,Serie A,1,SUB,33,,8/13/14,2019,22,Greece,1338,SUB,8,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,"Long Shot Taker (AI), Technical Dribbler (AI)",76,72,74,77,57,73,71,69,61,77,73,77,73,71,75,79,76,76,82,75,60,75,60,79,69,77,79,61,73,71,66,,49,61,59,14,9,13,9,7,,73,73,73,75,75,75,75,75,75,75,75,75,74,74,74,75,69,69,69,69,69,67,64,64,64,67,17
176104,https://sofifa.com/player/176104/valter-birsa/160002,16,2,9/21/15,V. Birsa,Valter Birsa,"RM, LM",75,75,3900000,45000,28,8/7/86,184,81,192,Chievo,31,Serie B,1,RM,23,,7/3/15,2018,44,Slovenia,1361,SUB,10,Left,3,3,2,Medium/Medium,Normal (170-185),No,,,"Power Free-Kick, Long Shot Taker (AI), Technical Dribbler (AI)",75,69,77,76,38,71,77,55,62,79,73,76,79,79,75,82,74,76,68,71,64,84,68,68,78,81,60,41,75,76,76,,31,36,30,3,5,5,5,3,,72,72,72,74,75,75,75,74,75,75,75,75,72,72,72,75,60,59,59,59,60,56,51,51,51,56,11
178115,https://sofifa.com/player/178115/lazaros-christodoulopoulos/160002,16,2,9/21/15,L. Christodoulopoulos,Lazaros Christodoulopoulos,"CM, LW",75,75,3900000,40000,28,12/19/86,183,77,1837,Sampdoria,31,Serie B,1,SUB,18,Hellas Verona,,2016,22,Greece,,,,Right,4,3,1,High/Medium,Lean (170-185),No,,,"Injury Prone, Long Shot Taker (AI), Technical Dribbler (AI)",77,76,77,78,54,71,77,73,56,79,73,79,83,76,75,81,78,76,74,75,56,79,64,78,74,79,56,57,77,75,75,,50,55,55,5,9,6,15,14,,75,75,75,77-2,77-2,77-2,77-2,77-2,77-2,77-2,77-2,77-2,75,75,75,77-2,69,67,67,67,69,66,61,61,61,66,18
178425,https://sofifa.com/player/178425/giuseppe-vives/160002,16,2,9/21/15,G. Vives,Giuseppe Vives,"CM, CDM",75,75,2000000,20000,34,7/14/80,178,70,54,Torino,31,Serie A,1,SUB,20,,7/1/11,2016,27,Italy,,,,Right,4,2,1,Medium/Medium,Lean (170-185),No,,,"Leadership, Playmaker (AI)",61,60,75,72,70,72,68,49,50,81,64,69,62,64,77,77,55,65,65,75,78,74,55,74,68,69,84,77,65,77,55,,69,71,71,7,11,12,11,11,,64,64,64,68,69,69,69,68,71,71,71,70,75,75,75,70,72,75,75,75,72,71,70,70,70,71,17
178604,https://sofifa.com/player/178604/bosko-jankovic/160002,16,2,9/21/15,B. Janković,Boško Janković,"LW, RW",75,75,3500000,40000,31,3/1/84,183,78,206,Hellas Verona,31,Serie A,1,CAM,7,,8/1/14,2017,51,Serbia,,,,Right,4,3,2,Medium/Medium,Lean (170-185),No,,,"Power Free-Kick, Injury Prone, Long Shot Taker (AI)",75,71,77,78,35,70,77,61,56,77,72,79,81,77,75,81,72,78,72,73,68,83,62,68,76,79,61,39,73,75,69,,21,37,37,8,12,11,11,13,,72,72,72,75,75,75,75,75,76-1,76-1,76-1,75,72,72,72,75,60,58,58,58,60,56,50,50,50,56,18
183895,https://sofifa.com/player/183895/maximiliano-moralez/160002,16,2,9/21/15,M. Moralez,Maximiliano Nicol Moralez,"CF, CAM, LW",75,75,4100000,45000,28,2/27/87,160,57,39,Atalanta,31,Serie A,1,LW,11,,7/1/11,2017,52,Argentina,,,,Right,4,3,1,Medium/Medium,Lean (170-),No,,#Acrobat,"Finesse Shot, Technical Dribbler (AI)",87,66,74,82,27,51,73,66,41,75,68,80,75,74,67,79,91,84,95,77,94,63,53,69,32,66,74,20,75,78,75,,22,28,36,6,5,14,14,9,,68,68,68,78-3,75,75,75,78-3,77-2,77-2,77-2,77-2,69,69,69,77-2,58,53,53,53,58,53,41,41,41,53,16
184704,https://sofifa.com/player/184704/marco-antonio-de-mattos-filho/160002,16,2,9/21/15,Marquinho,Marco Antônio de Mattos Filho,"RM, CM, LM",75,75,3900000,40000,28,7/3/86,182,79,55,Udinese,31,Serie A,1,SUB,23,,8/18/15,2019,54,Brazil,,,,Left,2,3,1,High/Medium,Normal (170-185),No,,,Long Shot Taker (AI),75,76,74,76,62,73,73,71,71,76,71,75,67,78,73,80,78,72,78,73,53,88,64,79,68,76,79,54,75,75,70,,61,65,65,11,6,16,7,12,,75,75,75,75,76-1,76-1,76-1,75,76-1,76-1,76-1,75,74,74,74,75,70,70,70,70,70,69,67,67,67,69,16
185163,https://sofifa.com/player/185163/luca-rossettini/160002,16,2,9/21/15,L. Rossettini,Luca Rossettini,CB,75,75,2900000,35000,30,5/9/85,187,82,189,Bologna,31,Serie A,1,LCB,13,,7/1/15,2018,27,Italy,,,,Right,3,2,2,Low/High,Normal (185+),No,,,Long Passer (AI),64,44,44,46,78,75,35,29,72,53,34,40,42,36,59,48,63,65,58,64,52,65,79,60,81,60,77,80,33,29,45,,76,80,78,5,5,5,5,5,,51,51,51,46,47,47,47,46,46,46,46,47,52,52,52,47,62,66,66,66,62,66,75,75,75,66,11
195090,https://sofifa.com/player/195090/zeljko-brkic/160002,16,2,9/21/15,Ž. Brkić,Željko Brkić,GK,75,75,3600000,45000,28,7/9/86,197,95,112409,Carpi,31,Serie B,1,GK,1,Udinese Calcio,,2016,51,Serbia,,,,Right,2,1,2,Medium/Medium,Lean (185+),No,,,"Injury Prone, Puncher",,,,,,,12,13,11,33,10,17,12,12,31,23,40,40,40,69,34,18,74,36,68,10,14,14,11,36,16,,13,16,18,81,69,59,77,79,40,25,25,25,26,26,26,26,26,28,28,28,28,29,29,29,28,26,28,28,28,26,26,26,26,26,26,75
201325,https://sofifa.com/player/201325/ciprian-tatarusanu/160002,16,2,9/21/15,C. Tătărușanu,Anton Ciprian Tătărușanu,GK,75,75,3500000,45000,29,2/9/86,195,88,110374,Fiorentina,31,Serie A,1,GK,12,,7/3/14,2019,39,Romania,1356,GK,12,Right,3,1,1,Medium/Medium,Normal (185+),No,,,Puncher,,,,,,,13,15,15,37,11,16,11,11,37,19,50,47,59,74,42,14,64,42,71,12,33,26,13,35,16,,16,15,12,72,74,76,79,75,48,27,27,27,28,28,28,28,28,30,30,30,30,31,31,31,30,29,32,32,32,29,28,29,29,29,28,75
202058,https://sofifa.com/player/202058/sinisa-andelkovic/160002,16,2,9/21/15,S. Anđelković,Siniša Anđelković,CB,75,75,3100000,30000,29,2/13/86,186,80,1843,Palermo,31,Serie B,1,SUB,4,,1/1/11,2017,44,Slovenia,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,,,Power Header,66,41,45,51,78,73,41,25,71,56,37,46,39,31,51,56,64,68,50,73,52,65,72,58,80,58,75,77,27,31,36,,80,80,78,10,9,12,13,5,,52,52,52,48,49,49,49,48,48,48,48,49,53,53,53,49,65,67,67,67,65,68,75,75,75,68,16
204077,https://sofifa.com/player/204077/mbaye-niang/160002,16,2,9/21/15,M. Niang,M'Baye Babacar Niang,"ST, RW",74,84,5500000,50000,20,12/19/94,184,75,47,Milan,31,Serie A,1,SUB,78,,8/28/12,2019,18,France,,,,Right,4,4,1,High/Medium,Lean (170-185),Yes,,,"Flair, Technical Dribbler (AI)",86,72,66,82,24,68,67,68,64,72,72,84,69,58,55,81,84,88,84,69,71,79,69,68,75,73,50,30,70,64,70,,17,15,18,4,6,4,4,4,,74,74,74,76,75,75,75,76,74,74,74,74,65,65,65,74,54,49,49,49,54,50,42,42,42,50,12
202651,https://sofifa.com/player/202651/jesus-joaquin-fernandez-saez/160002,16,2,9/21/15,Suso,Jesús Joaquín Fernández Sáez de la Torre,"RM, LM",74,82,4900000,50000,21,11/19/93,176,70,47,Milan,31,Serie A,1,RES,8,,1/17/15,2019,45,Spain,,,,Left,3,4,1,Medium/Low,Lean (170-185),No,,#Dribbler,"Avoids Using Weaker Foot, Flair, Technical Dribbler (AI)",79,65,74,84,26,48,70,63,52,74,55,86,83,74,69,84,79,79,86,61,84,63,55,55,50,74,31,25,69,77,64,,19,27,23,15,15,9,8,9,,68,68,68,76,74,74,74,76,76,76,76,74,68,68,68,74,53,49,49,49,53,49,39,39,39,49,17
193361,https://sofifa.com/player/193361/roberto-soriano/160002,16,2,9/21/15,R. Soriano,Roberto Soriano,"CAM, CM",74,81,4800000,35000,24,2/8/91,182,76,1837,Sampdoria,31,Serie B,1,CAM,21,,10/18/09,2017,27,Italy,1343,SUB,18,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,Technical Dribbler (AI),76,65,73,77,63,72,70,63,61,78,69,78,67,60,76,81,77,76,70,73,70,71,65,77,70,61,72,68,73,72,62,,48,73,69,15,10,9,14,13,,71,71,71,74,74,74,74,74,74,74,74,75,75,75,75,75,72,72,72,72,72,71,67,67,67,71,19
199110,https://sofifa.com/player/199110/luis-muriel/160002,16,2,9/21/15,L. Muriel,Luis Fernando Muriel Fruto,ST,74,81,4900000,35000,24,4/18/91,178,79,1837,Sampdoria,31,Serie B,1,LS,24,,1/21/15,2019,56,Colombia,,,,Right,4,4,1,High/Low,Stocky (170-185),No,,#Dribbler,"Beat Offside Trap, Flair, Speed Dribbler (AI)",88,74,64,85,23,62,60,73,52,70,70,86,70,60,55,86,88,88,84,69,77,78,62,62,66,71,50,16,76,66,78,,18,24,22,8,10,10,14,6,,74,74,74,77,77,77,77,77,76,76,76,75,66,66,66,75,53,48,48,48,53,49,40,40,40,49,16
201931,https://sofifa.com/player/201931/gabriel-vasconcellos-f/160002,16,2,9/21/15,Gabriel,Gabriel Vasconelos Ferreira,GK,74,81,4100000,50000,22,9/27/92,193,90,48,Napoli,31,Serie A,1,SUB,22,AC Milan,,2016,54,Brazil,,,,Right,2,1,1,Medium/Medium,Lean (185+),No,,,,,,,,,,14,11,12,26,10,12,12,12,17,23,38,34,58,69,48,15,72,34,60,19,28,25,10,45,22,,11,19,13,77,73,61,71,79,36,23,23,23,25,25,25,25,25,28,28,28,26,28,28,28,26,26,28,28,28,26,25,27,27,27,25,74
